domain,dataset,problem_id,problem_key,run_index,is_correct,parse_ok,think_chars,think_total_chars,raw_knot_present,raw_knot_severity,raw_primary_trigger,raw_trace_strategy,raw_reversal_count,raw_state_consistency,raw_recovers_later,raw_annotator_confidence,raw_knot_quote,raw_open_diagnosis,raw_knot_symptoms,protocol_filter,knot_present,knot_present_bin,knot_severity,primary_trigger,trace_strategy,reversal_count,state_consistency,recovers_later,annotator_confidence,knot_quote,open_diagnosis,knot_symptoms,knot_count,sym_entity_binding_drift,sym_mechanism_frame_swap,sym_constraint_mismatch,sym_evidence_misread,sym_unit_scale_slip,sym_repair_without_recovery
science,gpqa,gpqa-147,gpqa:gpqa-147,49,0,1,15619,38344,yes,2.0,symbol_binding,mechanism_tracing,3.0,minor_slip,yes,medium,"A1 decomposes to A2 and F2, so A1 has one more F atom than A2? No, F2 is two F atoms, so A1 has more fluorine.","The model struggles with the identity of A1 and A2, leading to a confusion about the number of fluorine atoms and the decomposition process, which is later corrected but indicates an instability in the reasoning process.",entity_binding_drift|mechanism_frame_swap|constraint_mismatch,science_no_hard_evidence,no,0,0,none,mechanism_tracing,3.0,minor_slip,yes,medium,"A1 decomposes to A2 and F2, so A1 has one more F atom than A2? No, F2 is two F atoms, so A1 has more fluorine.","The model struggles with the identity of A1 and A2, leading to a confusion about the number of fluorine atoms and the decomposition process, which is later corrected but indicates an instability in the reasoning process.",none,0,0,0,0,0,0,0
science,gpqa,gpqa-147,gpqa:gpqa-147,53,0,1,15620,32162,yes,2.0,subgoal_frame,symbolic_manipulation,3.0,recovered_break,yes,medium,"A1 decomposes to A2 and F2, so A1 might be YF_m with m > n, so it loses F atoms to form F2.","The model switches between different decomposition mechanisms for A1 without resolving the inconsistency, leading to a break in the active scientific state.",mechanism_frame_swap|repair_without_recovery,science_no_hard_evidence,no,0,0,none,symbolic_manipulation,3.0,recovered_break,yes,medium,"A1 decomposes to A2 and F2, so A1 might be YF_m with m > n, so it loses F atoms to form F2.","The model switches between different decomposition mechanisms for A1 without resolving the inconsistency, leading to a break in the active scientific state.",none,0,0,0,0,0,0,0
science,gpqa,gpqa-148,gpqa:gpqa-148,14,0,1,15497,17351,yes,2.0,symbol_binding,mechanism_tracing,3.0,recovered_break,yes,medium,"In lactic acid, the alpha-proton is the CH proton, and it's diastereotopic because of the chiral center. Yes, so in racemic lactic acid, NMR shows two doublets for the alpha-proton, each with integral 1H, and different chemical shifts.","The model incorrectly assumes that the alpha-proton in lactic acid is diastereotopic, leading to a mismatch in the expected NMR behavior. This assumption is later corrected, but the reasoning process shows instability in the initial understanding of the alpha-proton's behavior.",entity_binding_drift|constraint_mismatch|repair_without_recovery,science_no_hard_evidence,no,0,0,none,mechanism_tracing,3.0,recovered_break,yes,medium,"In lactic acid, the alpha-proton is the CH proton, and it's diastereotopic because of the chiral center. Yes, so in racemic lactic acid, NMR shows two doublets for the alpha-proton, each with integral 1H, and different chemical shifts.","The model incorrectly assumes that the alpha-proton in lactic acid is diastereotopic, leading to a mismatch in the expected NMR behavior. This assumption is later corrected, but the reasoning process shows instability in the initial understanding of the alpha-proton's behavior.",none,0,0,0,0,0,0,0
science,gpqa,gpqa-148,gpqa:gpqa-148,16,1,1,15620,18249,yes,2.0,symbol_binding,evidence_matching,3.0,minor_slip,yes,medium,"The integral: Together they integrate to 1H, expected integral. So, if it's one proton, and two peaks integrating to 1H, it might be that the proton is exchanging or something, but it's consistent with the expected molecule.","The model initially treats the two peaks as a single proton, but later reasoning suggests they might be from different diastereomers, leading to a shift in the interpretation of the evidence.",entity_binding_drift|mechanism_frame_swap|constraint_mismatch,science_repair_plus_contradiction,yes,1,2,symbol_binding,evidence_matching,3.0,minor_slip,yes,medium,"The integral: Together they integrate to 1H, expected integral. So, if it's one proton, and two peaks integrating to 1H, it might be that the proton is exchanging or something, but it's consistent with the expected molecule.","The model initially treats the two peaks as a single proton, but later reasoning suggests they might be from different diastereomers, leading to a shift in the interpretation of the evidence.",entity_binding_drift|mechanism_frame_swap|constraint_mismatch,3,1,1,1,0,0,0
science,gpqa,gpqa-148,gpqa:gpqa-148,43,1,1,13729,13729,yes,2.0,symbol_binding,mechanism_tracing,3.0,minor_slip,yes,medium,"In NMR, if there are two peaks for the same proton, it could be due to exchange or something, but typically, a single proton should give one peak unless there's symmetry or exchange.","The model initially identifies the presence of two peaks for the same proton in NMR, suggesting an anomaly. However, it later revisits this conclusion multiple times, changing its interpretation of the NMR data without fully resolving the inconsistency. The model's reasoning is inconsistent with the initial identification of the anomaly.",entity_binding_drift|mechanism_frame_swap|constraint_mismatch,science_repair_plus_contradiction,yes,1,2,symbol_binding,mechanism_tracing,3.0,minor_slip,yes,medium,"In NMR, if there are two peaks for the same proton, it could be due to exchange or something, but typically, a single proton should give one peak unless there's symmetry or exchange.","The model initially identifies the presence of two peaks for the same proton in NMR, suggesting an anomaly. However, it later revisits this conclusion multiple times, changing its interpretation of the NMR data without fully resolving the inconsistency. The model's reasoning is inconsistent with the initial identification of the anomaly.",entity_binding_drift|mechanism_frame_swap|constraint_mismatch,3,1,1,1,0,0,0
science,gpqa,gpqa-148,gpqa:gpqa-148,56,1,1,9127,9127,yes,2.0,assumption_tracking,evidence_matching,1.0,minor_slip,yes,medium,"Enantiomers are indistinguishable unless the solvent or something is chiral. But here, the NMR shows two peaks for the alpha-proton, which might suggest they are not identical.","The model initially assumes enantiomers are indistinguishable, but later contradicts this by suggesting the presence of two peaks for the same proton, which is inconsistent with the assumption of identical NMR spectra for enantiomers.",mechanism_frame_swap|evidence_misread,science_no_hard_evidence,no,0,0,none,evidence_matching,1.0,minor_slip,yes,medium,"Enantiomers are indistinguishable unless the solvent or something is chiral. But here, the NMR shows two peaks for the alpha-proton, which might suggest they are not identical.","The model initially assumes enantiomers are indistinguishable, but later contradicts this by suggesting the presence of two peaks for the same proton, which is inconsistent with the assumption of identical NMR spectra for enantiomers.",none,0,0,0,0,0,0,0
science,gpqa,gpqa-14,gpqa:gpqa-14,32,1,1,14220,14220,yes,2.0,symbol_binding,symbolic_manipulation,3.0,recovered_break,yes,medium,"p ∝ 1/a, so if a is larger for Planet_2, then p is smaller for Planet_2. Yes.",The model initially swaps the mechanism frame by incorrectly assuming that a larger semi-major axis leads to a smaller transit probability. This is later corrected by re-evaluating the relationship between semi-major axis and transit probability.,mechanism_frame_swap|repair_without_recovery,science_no_hard_evidence,no,0,0,none,symbolic_manipulation,3.0,recovered_break,yes,medium,"p ∝ 1/a, so if a is larger for Planet_2, then p is smaller for Planet_2. Yes.",The model initially swaps the mechanism frame by incorrectly assuming that a larger semi-major axis leads to a smaller transit probability. This is later corrected by re-evaluating the relationship between semi-major axis and transit probability.,none,0,0,0,0,0,0,0
science,gpqa,gpqa-14,gpqa:gpqa-14,35,1,1,15621,19725,yes,2.0,subgoal_frame,symbolic_manipulation,3.0,recovered_break,yes,medium,"But the transit probability depends on the semi-major axis a, which depends on the star's mass and orbital period.","The model attempts to calculate transit probability based on the semi-major axis, which itself depends on the star's mass and orbital period. However, it later revisits this calculation multiple times without acknowledging the initial dependency, leading to confusion and potential errors in the subsequent reasoning.",mechanism_frame_swap|repair_without_recovery,science_no_hard_evidence,no,0,0,none,symbolic_manipulation,3.0,recovered_break,yes,medium,"But the transit probability depends on the semi-major axis a, which depends on the star's mass and orbital period.","The model attempts to calculate transit probability based on the semi-major axis, which itself depends on the star's mass and orbital period. However, it later revisits this calculation multiple times without acknowledging the initial dependency, leading to confusion and potential errors in the subsequent reasoning.",none,0,0,0,0,0,0,0
science,gpqa,gpqa-14,gpqa:gpqa-14,43,0,0,15619,20165,,,,,,,,,,,none,raw_no,no,0,0,none,,,,,,,,none,0,0,0,0,0,0,0
science,gpqa,gpqa-14,gpqa:gpqa-14,63,0,1,15620,19247,yes,2.0,symbol_binding,symbolic_manipulation,3.0,recovered_break,yes,medium,"a_2 / a_1 = [P_2 / P_1]^{2/3} * [M_{star,1} / M_{star,2}]^{1/3}","The model attempts to calculate the ratio of the semi-major axes for the two planets but swaps the mechanism of calculation between different steps without acknowledging the change, leading to confusion and a need for multiple repairs.",mechanism_frame_swap|repair_without_recovery,science_no_hard_evidence,no,0,0,none,symbolic_manipulation,3.0,recovered_break,yes,medium,"a_2 / a_1 = [P_2 / P_1]^{2/3} * [M_{star,1} / M_{star,2}]^{1/3}","The model attempts to calculate the ratio of the semi-major axes for the two planets but swaps the mechanism of calculation between different steps without acknowledging the change, leading to confusion and a need for multiple repairs.",none,0,0,0,0,0,0,0
science,gpqa,gpqa-152,gpqa:gpqa-152,8,0,1,15619,57002,yes,2.0,symbol_binding,mechanism_tracing,3.0,minor_slip,yes,medium,"The enolate attacks the β-carbon, so the product is a β-substituted malonate derivative. The double bond was between α and β, so after nucleophile addition, the double bond is saturated, and the nucleophile is attached to β-carbon.","The model's reasoning becomes inconsistent when discussing the product formation in a Michael addition reaction, leading to confusion about the identity of the substituents and the structure of the product. The model attempts to correct this by revisiting the mechanism and structure, but the instability persists for a few turns before recovery.",entity_binding_drift|mechanism_frame_swap|constraint_mismatch,science_no_hard_evidence,no,0,0,none,mechanism_tracing,3.0,minor_slip,yes,medium,"The enolate attacks the β-carbon, so the product is a β-substituted malonate derivative. The double bond was between α and β, so after nucleophile addition, the double bond is saturated, and the nucleophile is attached to β-carbon.","The model's reasoning becomes inconsistent when discussing the product formation in a Michael addition reaction, leading to confusion about the identity of the substituents and the structure of the product. The model attempts to correct this by revisiting the mechanism and structure, but the instability persists for a few turns before recovery.",none,0,0,0,0,0,0,0
science,gpqa,gpqa-152,gpqa:gpqa-152,36,0,1,15620,45702,yes,2.0,symbol_binding,mechanism_tracing,1.0,recovered_break,yes,medium,"So, the product is dimethyl 3-(p-tolyl)-2-methylmalonate or wait no.","The model initially identifies the product as dimethyl 3-(p-tolyl)-2-methylmalonate but then questions its correctness, indicating a shift in the active state without immediate resolution.",entity_binding_drift|mechanism_frame_swap|constraint_mismatch,science_no_hard_evidence,no,0,0,none,mechanism_tracing,1.0,recovered_break,yes,medium,"So, the product is dimethyl 3-(p-tolyl)-2-methylmalonate or wait no.","The model initially identifies the product as dimethyl 3-(p-tolyl)-2-methylmalonate but then questions its correctness, indicating a shift in the active state without immediate resolution.",none,0,0,0,0,0,0,0
